count,country,iso3c,ccode,year
NA,Qatar,QAT,694,1981
NA,Romania,ROU,360,1981
NA,Russia,RUS,365,1981
NA,Rwanda,RWA,517,1981
NA,Solomon Islands,SLB,940,1981
NA,Sierra Leone,SLE,451,1981
NA,El Salvador,SLV,92,1981
NA,Sao Tome and Principe,STP,403,1981
NA,Ukraine,UKR,369,1981
NA,St. Vincent and the Grenadines,VCT,57,1981
NA,Yemen Arab Republic,YEM,678,1981
NA,Zimbabwe,ZWE,552,1981
NA,United Arab Emirates,ARE,696,1982
NA,Barbuda,ATG,58,1982
NA,Burundi,BDI,516,1982
NA,Burkina Faso,BFA,439,1982
NA,Bahamas,BHS,31,1982
NA,Belarus,BLR,370,1982
NA,Bhutan,BTN,760,1982
NA,"['congo-brazzaville', 'congo, republic of']",COG,484,1982
NA,Comoros,COM,581,1982
NA,Djibouti,DJI,522,1982
NA,Eritrea,ERI,531,1982
NA,Gabon,GAB,481,1982
NA,Guinea-Bissau,GNB,404,1982
NA,Equatorial Guinea,GNQ,411,1982
NA,Liechtenstein,LIE,223,1982
NA,Madagascar,MDG,580,1982
NA,Maldives,MDV,781,1982
NA,Mongolia,MNG,712,1982
NA,Malawi,MWI,553,1982
NA,Niger,NER,436,1982
NA,Romania,ROU,360,1982
NA,Russia,RUS,365,1982
NA,Solomon Islands,SLB,940,1982
NA,El Salvador,SLV,92,1982
NA,Sao Tome and Principe,STP,403,1982
NA,Trinidad and Tobago,TTO,52,1982
NA,Ukraine,UKR,369,1982
NA,St. Vincent and the Grenadines,VCT,57,1982
NA,Yemen Arab Republic,YEM,678,1982
NA,United Arab Emirates,ARE,696,1983
NA,Barbuda,ATG,58,1983
NA,Burkina Faso,BFA,439,1983
NA,Bahamas,BHS,31,1983
NA,Belarus,BLR,370,1983
NA,"['congo-brazzaville', 'congo, republic of']",COG,484,1983
NA,Comoros,COM,581,1983
NA,Djibouti,DJI,522,1983
NA,Fiji,FJI,950,1983
NA,Gabon,GAB,481,1983
NA,Guinea-Bissau,GNB,404,1983
NA,Equatorial Guinea,GNQ,411,1983
NA,St. Kitts and Nevis,KNA,60,1983
NA,Madagascar,MDG,580,1983
NA,Mongolia,MNG,712,1983
NA,Mauritius,MUS,590,1983
NA,Palestine,PSE,NA,1983
NA,Romania,ROU,360,1983
NA,Russia,RUS,365,1983
NA,Solomon Islands,SLB,940,1983
NA,El Salvador,SLV,92,1983
NA,Sao Tome and Principe,STP,403,1983
NA,Ukraine,UKR,369,1983
NA,St. Vincent and the Grenadines,VCT,57,1983
NA,"Yemen, People's",YMD,680,1983
NA,Barbuda,ATG,58,1984
NA,Benin,BEN,434,1984
NA,Bahamas,BHS,31,1984
NA,Belarus,BLR,370,1984
NA,Bhutan,BTN,760,1984
NA,Comoros,COM,581,1984
NA,Djibouti,DJI,522,1984
NA,Fiji,FJI,950,1984
NA,Gambia,GMB,420,1984
NA,Equatorial Guinea,GNQ,411,1984
NA,St. Kitts and Nevis,KNA,60,1984
NA,Lesotho,LSO,570,1984
NA,Madagascar,MDG,580,1984
NA,Maldives,MDV,781,1984
NA,Mauritius,MUS,590,1984
NA,Malawi,MWI,553,1984
NA,Niger,NER,436,1984
NA,Romania,ROU,360,1984
NA,Rwanda,RWA,517,1984
NA,El Salvador,SLV,92,1984
NA,Sao Tome and Principe,STP,403,1984
NA,Seychelles,SYC,591,1984
NA,Ukraine,UKR,369,1984
NA,St. Vincent and the Grenadines,VCT,57,1984
NA,Vanuatu,VUT,935,1984
NA,Bahamas,BHS,31,1985
NA,Belarus,BLR,370,1985
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,1985
NA,Comoros,COM,581,1985
NA,Djibouti,DJI,522,1985
NA,Gambia,GMB,420,1985
NA,Guinea-Bissau,GNB,404,1985
NA,Equatorial Guinea,GNQ,411,1985
NA,St. Kitts and Nevis,KNA,60,1985
NA,St. Lucia,LCA,56,1985
NA,Mongolia,MNG,712,1985
NA,Romania,ROU,360,1985
NA,Sao Tome and Principe,STP,403,1985
NA,Ukraine,UKR,369,1985
NA,St. Vincent and the Grenadines,VCT,57,1985
NA,Vanuatu,VUT,935,1985
NA,Barbuda,ATG,58,1986
NA,Benin,BEN,434,1986
NA,Burkina Faso,BFA,439,1986
NA,Bahamas,BHS,31,1986
NA,Belarus,BLR,370,1986
NA,Bhutan,BTN,760,1986
NA,Comoros,COM,581,1986
NA,Cape Verde,CPV,402,1986
NA,Eritrea,ERI,531,1986
NA,Equatorial Guinea,GNQ,411,1986
NA,St. Kitts and Nevis,KNA,60,1986
NA,Liechtenstein,LIE,223,1986
NA,Madagascar,MDG,580,1986
NA,Maldives,MDV,781,1986
NA,Mali,MLI,432,1986
NA,Mongolia,MNG,712,1986
NA,Romania,ROU,360,1986
NA,Sierra Leone,SLE,451,1986
NA,El Salvador,SLV,92,1986
NA,Sao Tome and Principe,STP,403,1986
NA,Seychelles,SYC,591,1986
NA,Ukraine,UKR,369,1986
NA,Bahamas,BHS,31,1987
NA,Belarus,BLR,370,1987
NA,Comoros,COM,581,1987
NA,Dominica,DMA,54,1987
NA,Gambia,GMB,420,1987
NA,Guinea-Bissau,GNB,404,1987
NA,St. Kitts and Nevis,KNA,60,1987
NA,Liechtenstein,LIE,223,1987
NA,Romania,ROU,360,1987
NA,Solomon Islands,SLB,940,1987
NA,Sao Tome and Principe,STP,403,1987
NA,Ukraine,UKR,369,1987
NA,St. Vincent and the Grenadines,VCT,57,1987
NA,Samoa,WSM,990,1987
NA,"Yemen, People's",YMD,680,1987
NA,Bahamas,BHS,31,1988
NA,Belarus,BLR,370,1988
NA,Cape Verde,CPV,402,1988
NA,Dominica,DMA,54,1988
NA,Equatorial Guinea,GNQ,411,1988
NA,St. Kitts and Nevis,KNA,60,1988
NA,St. Lucia,LCA,56,1988
NA,Papua New Guinea,PNG,910,1988
NA,El Salvador,SLV,92,1988
NA,Sao Tome and Principe,STP,403,1988
NA,Swaziland,SWZ,572,1988
NA,Seychelles,SYC,591,1988
NA,Trinidad and Tobago,TTO,52,1988
NA,Ukraine,UKR,369,1988
NA,St. Vincent and the Grenadines,VCT,57,1988
NA,Vanuatu,VUT,935,1988
NA,"Yemen, People's",YMD,680,1988
NA,Bahamas,BHS,31,1989
NA,Belarus,BLR,370,1989
NA,Bhutan,BTN,760,1989
NA,Botswana,BWA,571,1989
NA,Central African Republic,CAF,482,1989
NA,Cameroon,CMR,471,1989
NA,Comoros,COM,581,1989
NA,Dominica,DMA,54,1989
NA,Gabon,GAB,481,1989
NA,Equatorial Guinea,GNQ,411,1989
NA,St. Kitts and Nevis,KNA,60,1989
NA,St. Lucia,LCA,56,1989
NA,Maldives,MDV,781,1989
NA,Mongolia,MNG,712,1989
NA,Malawi,MWI,553,1989
NA,Oman,OMN,698,1989
NA,Papua New Guinea,PNG,910,1989
NA,Palestine,PSE,NA,1989
NA,Romania,ROU,360,1989
NA,Solomon Islands,SLB,940,1989
NA,Sierra Leone,SLE,451,1989
NA,Sao Tome and Principe,STP,403,1989
NA,Swaziland,SWZ,572,1989
NA,Seychelles,SYC,591,1989
NA,Togo,TGO,461,1989
NA,Ukraine,UKR,369,1989
NA,St. Vincent and the Grenadines,VCT,57,1989
NA,Vanuatu,VUT,935,1989
NA,Samoa,WSM,990,1989
NA,Barbuda,ATG,58,1990
NA,Benin,BEN,434,1990
NA,Bahamas,BHS,31,1990
NA,Belarus,BLR,370,1990
NA,Comoros,COM,581,1990
NA,St. Kitts and Nevis,KNA,60,1990
NA,Niger,NER,436,1990
NA,Solomon Islands,SLB,940,1990
NA,Swaziland,SWZ,572,1990
NA,Togo,TGO,461,1990
NA,Ukraine,UKR,369,1990
NA,St. Vincent and the Grenadines,VCT,57,1990
NA,Vanuatu,VUT,935,1990
NA,Samoa,WSM,990,1990
NA,Barbuda,ATG,58,1991
NA,Bahamas,BHS,31,1991
NA,Brunei,BRN,835,1991
NA,Botswana,BWA,571,1991
NA,Comoros,COM,581,1991
NA,Gabon,GAB,481,1991
NA,Guinea-Bissau,GNB,404,1991
NA,St. Kitts and Nevis,KNA,60,1991
NA,Mauritius,MUS,590,1991
NA,San Marino,SMR,331,1991
NA,Sao Tome and Principe,STP,403,1991
NA,Swaziland,SWZ,572,1991
NA,Seychelles,SYC,591,1991
NA,St. Vincent and the Grenadines,VCT,57,1991
NA,Vanuatu,VUT,935,1991
NA,Barbuda,ATG,58,1992
NA,Burundi,BDI,516,1992
NA,Bahamas,BHS,31,1992
NA,Ivory Coast,CIV,437,1992
NA,Cameroon,CMR,471,1992
NA,Comoros,COM,581,1992
NA,Cape Verde,CPV,402,1992
NA,Dominica,DMA,54,1992
NA,Micronesia,FSM,987,1992
NA,Gabon,GAB,481,1992
NA,Gambia,GMB,420,1992
NA,Guinea-Bissau,GNB,404,1992
NA,St. Kitts and Nevis,KNA,60,1992
NA,Liechtenstein,LIE,223,1992
NA,Lesotho,LSO,570,1992
NA,Maldives,MDV,781,1992
NA,Mauritania,MRT,435,1992
NA,Mauritius,MUS,590,1992
NA,Papua New Guinea,PNG,910,1992
NA,Solomon Islands,SLB,940,1992
NA,Sierra Leone,SLE,451,1992
NA,Sao Tome and Principe,STP,403,1992
NA,Seychelles,SYC,591,1992
NA,Togo,TGO,461,1992
NA,St. Vincent and the Grenadines,VCT,57,1992
NA,Barbuda,ATG,58,1993
NA,Burkina Faso,BFA,439,1993
NA,Bahamas,BHS,31,1993
NA,Barbados,BRB,53,1993
NA,Cameroon,CMR,471,1993
NA,"['congo-brazzaville', 'congo, republic of']",COG,484,1993
NA,Comoros,COM,581,1993
NA,Dominica,DMA,54,1993
NA,Guinea-Bissau,GNB,404,1993
NA,Iceland,ISL,395,1993
NA,St. Kitts and Nevis,KNA,60,1993
NA,St. Lucia,LCA,56,1993
NA,Liechtenstein,LIE,223,1993
NA,Lesotho,LSO,570,1993
NA,Madagascar,MDG,580,1993
NA,Maldives,MDV,781,1993
NA,Mauritania,MRT,435,1993
NA,Mauritius,MUS,590,1993
NA,Papua New Guinea,PNG,910,1993
NA,Palestine,PSE,NA,1993
NA,Solomon Islands,SLB,940,1993
NA,Sierra Leone,SLE,451,1993
NA,Suriname,SUR,115,1993
NA,Seychelles,SYC,591,1993
NA,Chad,TCD,483,1993
NA,Togo,TGO,461,1993
NA,St. Vincent and the Grenadines,VCT,57,1993
NA,Vanuatu,VUT,935,1993
NA,Andorra,AND,232,1994
NA,Barbuda,ATG,58,1994
NA,Bahamas,BHS,31,1994
NA,Bhutan,BTN,760,1994
NA,Comoros,COM,581,1994
NA,Cape Verde,CPV,402,1994
NA,St. Kitts and Nevis,KNA,60,1994
NA,St. Lucia,LCA,56,1994
NA,Liechtenstein,LIE,223,1994
NA,Maldives,MDV,781,1994
NA,Marshall Islands,MHL,983,1994
NA,Mauritius,MUS,590,1994
NA,Palestine,PSE,NA,1994
NA,Sierra Leone,SLE,451,1994
NA,Seychelles,SYC,591,1994
NA,St. Vincent and the Grenadines,VCT,57,1994
NA,Andorra,AND,232,1995
NA,Benin,BEN,434,1995
NA,Bahrain,BHR,692,1995
NA,Bahamas,BHS,31,1995
NA,Botswana,BWA,571,1995
NA,Cape Verde,CPV,402,1995
NA,Djibouti,DJI,522,1995
NA,Micronesia,FSM,987,1995
NA,Gambia,GMB,420,1995
NA,Guinea-Bissau,GNB,404,1995
NA,Equatorial Guinea,GNQ,411,1995
NA,Iceland,ISL,395,1995
NA,Liechtenstein,LIE,223,1995
NA,Moldova,MDA,359,1995
NA,Madagascar,MDG,580,1995
NA,Maldives,MDV,781,1995
NA,Marshall Islands,MHL,983,1995
NA,Mauritania,MRT,435,1995
NA,Mauritius,MUS,590,1995
NA,Niger,NER,436,1995
NA,Palestine,PSE,NA,1995
NA,Solomon Islands,SLB,940,1995
NA,San Marino,SMR,331,1995
NA,Slovenia,SVN,349,1995
NA,Seychelles,SYC,591,1995
NA,Chad,TCD,483,1995
NA,Togo,TGO,461,1995
NA,St. Vincent and the Grenadines,VCT,57,1995
NA,Vanuatu,VUT,935,1995
NA,Samoa,WSM,990,1995
NA,Bhutan,BTN,760,1996
NA,Cape Verde,CPV,402,1996
NA,Dominica,DMA,54,1996
NA,Guinea-Bissau,GNB,404,1996
NA,Equatorial Guinea,GNQ,411,1996
NA,St. Lucia,LCA,56,1996
NA,Maldives,MDV,781,1996
NA,Papua New Guinea,PNG,910,1996
NA,Solomon Islands,SLB,940,1996
NA,San Marino,SMR,331,1996
NA,Suriname,SUR,115,1996
NA,Swaziland,SWZ,572,1996
NA,Seychelles,SYC,591,1996
NA,Turkmenistan,TKM,701,1996
NA,St. Vincent and the Grenadines,VCT,57,1996
NA,Vanuatu,VUT,935,1996
NA,Bahamas,BHS,31,1997
NA,Brunei,BRN,835,1997
NA,Cape Verde,CPV,402,1997
NA,Djibouti,DJI,522,1997
NA,Eritrea,ERI,531,1997
NA,Micronesia,FSM,987,1997
NA,Equatorial Guinea,GNQ,411,1997
NA,Kyrgyzstan,KGZ,703,1997
NA,Liechtenstein,LIE,223,1997
NA,Lesotho,LSO,570,1997
NA,Maldives,MDV,781,1997
NA,Mauritius,MUS,590,1997
NA,Oman,OMN,698,1997
NA,Palestine,PSE,NA,1997
NA,Solomon Islands,SLB,940,1997
NA,San Marino,SMR,331,1997
NA,Suriname,SUR,115,1997
NA,Togo,TGO,461,1997
NA,St. Vincent and the Grenadines,VCT,57,1997
NA,Vanuatu,VUT,935,1997
NA,Andorra,AND,232,1998
NA,Barbuda,ATG,58,1998
NA,Benin,BEN,434,1998
NA,Bahamas,BHS,31,1998
NA,Central African Republic,CAF,482,1998
NA,Cape Verde,CPV,402,1998
NA,Djibouti,DJI,522,1998
NA,Gabon,GAB,481,1998
NA,Gambia,GMB,420,1998
NA,Guinea-Bissau,GNB,404,1998
NA,Guyana,GUY,110,1998
NA,Kyrgyzstan,KGZ,703,1998
NA,Liechtenstein,LIE,223,1998
NA,Maldives,MDV,781,1998
NA,Marshall Islands,MHL,983,1998
NA,Mauritania,MRT,435,1998
NA,Mauritius,MUS,590,1998
NA,Malawi,MWI,553,1998
NA,Palestine,PSE,NA,1998
NA,San Marino,SMR,331,1998
NA,Seychelles,SYC,591,1998
NA,Chad,TCD,483,1998
NA,Togo,TGO,461,1998
NA,Vanuatu,VUT,935,1998
NA,Samoa,WSM,990,1998
NA,Andorra,AND,232,1999
NA,Burkina Faso,BFA,439,1999
NA,Bahamas,BHS,31,1999
NA,Brunei,BRN,835,1999
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,1999
NA,Comoros,COM,581,1999
NA,Djibouti,DJI,522,1999
NA,Micronesia,FSM,987,1999
NA,Equatorial Guinea,GNQ,411,1999
NA,Grenada,GRD,55,1999
NA,St. Kitts and Nevis,KNA,60,1999
NA,St. Lucia,LCA,56,1999
NA,Liechtenstein,LIE,223,1999
NA,Maldives,MDV,781,1999
NA,Marshall Islands,MHL,983,1999
NA,Mauritius,MUS,590,1999
NA,San Marino,SMR,331,1999
NA,Suriname,SUR,115,1999
NA,Seychelles,SYC,591,1999
NA,Andorra,AND,232,2000
NA,Barbuda,ATG,58,2000
NA,Benin,BEN,434,2000
NA,Bahamas,BHS,31,2000
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2000
NA,Comoros,COM,581,2000
NA,Micronesia,FSM,987,2000
NA,Lesotho,LSO,570,2000
NA,Palau,PLW,986,2000
NA,Papua New Guinea,PNG,910,2000
NA,Palestine,PSE,NA,2000
NA,San Marino,SMR,331,2000
NA,Sao Tome and Principe,STP,403,2000
NA,Swaziland,SWZ,572,2000
NA,Tonga,TON,955,2000
NA,Vanuatu,VUT,935,2000
NA,Andorra,AND,232,2001
NA,Barbuda,ATG,58,2001
NA,Bahamas,BHS,31,2001
NA,Barbados,BRB,53,2001
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2001
NA,Comoros,COM,581,2001
NA,Cape Verde,CPV,402,2001
NA,Dominica,DMA,54,2001
NA,Micronesia,FSM,987,2001
NA,Equatorial Guinea,GNQ,411,2001
NA,Grenada,GRD,55,2001
NA,St. Kitts and Nevis,KNA,60,2001
NA,St. Lucia,LCA,56,2001
NA,Maldives,MDV,781,2001
NA,Mauritius,MUS,590,2001
NA,Palau,PLW,986,2001
NA,Palestine,PSE,NA,2001
NA,Solomon Islands,SLB,940,2001
NA,San Marino,SMR,331,2001
NA,St. Vincent and the Grenadines,VCT,57,2001
NA,Vanuatu,VUT,935,2001
NA,Burkina Faso,BFA,439,2002
NA,Bahamas,BHS,31,2002
NA,Comoros,COM,581,2002
NA,Cape Verde,CPV,402,2002
NA,Micronesia,FSM,987,2002
NA,Guinea-Bissau,GNB,404,2002
NA,Grenada,GRD,55,2002
NA,St. Kitts and Nevis,KNA,60,2002
NA,St. Lucia,LCA,56,2002
NA,Maldives,MDV,781,2002
NA,Palau,PLW,986,2002
NA,Palestine,PSE,NA,2002
NA,Solomon Islands,SLB,940,2002
NA,San Marino,SMR,331,2002
NA,Sao Tome and Principe,STP,403,2002
NA,Togo,TGO,461,2002
NA,Tuvalu,TUV,947,2002
NA,St. Vincent and the Grenadines,VCT,57,2002
NA,Andorra,AND,232,2003
NA,Bahamas,BHS,31,2003
NA,Central African Republic,CAF,482,2003
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2003
NA,Cape Verde,CPV,402,2003
NA,Dominica,DMA,54,2003
NA,Guinea-Bissau,GNB,404,2003
NA,Nauru,KIR,946,2003
NA,St. Kitts and Nevis,KNA,60,2003
NA,Mauritius,MUS,590,2003
NA,Nauru,NRU,970,2003
NA,Oman,OMN,698,2003
NA,Togo,TGO,461,2003
NA,Tonga,TON,955,2003
NA,Tuvalu,TUV,947,2003
NA,Vanuatu,VUT,935,2003
NA,Andorra,AND,232,2004
NA,Bahamas,BHS,31,2004
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2004
NA,Comoros,COM,581,2004
NA,Djibouti,DJI,522,2004
NA,Guinea-Bissau,GNB,404,2004
NA,St. Kitts and Nevis,KNA,60,2004
NA,Palau,PLW,986,2004
NA,Palestine,PSE,NA,2004
NA,Solomon Islands,SLB,940,2004
NA,San Marino,SMR,331,2004
NA,Sao Tome and Principe,STP,403,2004
NA,Suriname,SUR,115,2004
NA,Tonga,TON,955,2004
NA,Tuvalu,TUV,947,2004
NA,St. Vincent and the Grenadines,VCT,57,2004
NA,Samoa,WSM,990,2004
NA,Andorra,AND,232,2005
NA,Barbuda,ATG,58,2005
NA,Bahamas,BHS,31,2005
NA,Brunei,BRN,835,2005
NA,Central African Republic,CAF,482,2005
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2005
NA,Comoros,COM,581,2005
NA,Cape Verde,CPV,402,2005
NA,Djibouti,DJI,522,2005
NA,Nauru,KIR,946,2005
NA,St. Kitts and Nevis,KNA,60,2005
NA,Liechtenstein,LIE,223,2005
NA,Malta,MLT,338,2005
NA,Nauru,NRU,970,2005
NA,Palestine,PSE,NA,2005
NA,Solomon Islands,SLB,940,2005
NA,San Marino,SMR,331,2005
NA,Suriname,SUR,115,2005
NA,Seychelles,SYC,591,2005
NA,Tonga,TON,955,2005
NA,Tuvalu,TUV,947,2005
NA,St. Vincent and the Grenadines,VCT,57,2005
NA,Vanuatu,VUT,935,2005
NA,Bahamas,BHS,31,2006
NA,Barbados,BRB,53,2006
NA,Comoros,COM,581,2006
NA,Micronesia,FSM,987,2006
NA,Guinea-Bissau,GNB,404,2006
NA,Grenada,GRD,55,2006
NA,Palestine,PSE,NA,2006
NA,San Marino,SMR,331,2006
NA,Sao Tome and Principe,STP,403,2006
NA,Seychelles,SYC,591,2006
NA,St. Vincent and the Grenadines,VCT,57,2006
NA,Samoa,WSM,990,2006
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2007
NA,Gambia,GMB,420,2007
NA,Nauru,KIR,946,2007
NA,Moldova,MDA,359,2007
NA,Marshall Islands,MHL,983,2007
NA,Mauritius,MUS,590,2007
NA,Nauru,NRU,970,2007
NA,Papua New Guinea,PNG,910,2007
NA,Palestine,PSE,NA,2007
NA,San Marino,SMR,331,2007
NA,Suriname,SUR,115,2007
NA,Swaziland,SWZ,572,2007
NA,Seychelles,SYC,591,2007
NA,Vanuatu,VUT,935,2007
NA,Bahamas,BHS,31,2008
NA,Brunei,BRN,835,2008
NA,Central African Republic,CAF,482,2008
NA,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2008
NA,Cape Verde,CPV,402,2008
NA,Dominica,DMA,54,2008
NA,Fiji,FJI,950,2008
NA,Nauru,KIR,946,2008
NA,Lesotho,LSO,570,2008
NA,Nauru,NRU,970,2008
NA,Palestine,PSE,NA,2008
NA,San Marino,SMR,331,2008
NA,Sao Tome and Principe,STP,403,2008
NA,Seychelles,SYC,591,2008
NA,Togo,TGO,461,2008
NA,Tuvalu,TUV,947,2008
NA,St. Vincent and the Grenadines,VCT,57,2008
NA,Yugoslavia,YUG,345,2008
NA,Bahamas,BHS,31,2009
NA,Brunei,BRN,835,2009
NA,Central African Republic,CAF,482,2009
NA,Micronesia,FSM,987,2009
NA,St. Kitts and Nevis,KNA,60,2009
NA,Lesotho,LSO,570,2009
NA,Marshall Islands,MHL,983,2009
NA,Mauritius,MUS,590,2009
NA,Papua New Guinea,PNG,910,2009
NA,Palestine,PSE,NA,2009
NA,Solomon Islands,SLB,940,2009
NA,San Marino,SMR,331,2009
NA,Sao Tome and Principe,STP,403,2009
NA,Togo,TGO,461,2009
NA,East Timor,TLS,860,2009
NA,Tuvalu,TUV,947,2009
NA,Vanuatu,VUT,935,2009
NA,Yugoslavia,YUG,345,2009
NA,Bahamas,BHS,31,2010
NA,Comoros,COM,581,2010
NA,Cape Verde,CPV,402,2010
NA,Nauru,KIR,946,2010
NA,St. Kitts and Nevis,KNA,60,2010
NA,Nauru,NRU,970,2010
NA,Palau,PLW,986,2010
NA,Palestine,PSE,NA,2010
NA,Sao Tome and Principe,STP,403,2010
NA,Swaziland,SWZ,572,2010
NA,Tuvalu,TUV,947,2010
NA,Vanuatu,VUT,935,2010
NA,Andorra,AND,232,2011
NA,Bahamas,BHS,31,2011
NA,Brunei,BRN,835,2011
NA,Comoros,COM,581,2011
NA,Guinea-Bissau,GNB,404,2011
NA,St. Kitts and Nevis,KNA,60,2011
NA,Liechtenstein,LIE,223,2011
NA,Malta,MLT,338,2011
NA,Palestine,PSE,NA,2011
NA,Sao Tome and Principe,STP,403,2011
NA,Togo,TGO,461,2011
NA,Turkmenistan,TKM,701,2011
NA,St. Vincent and the Grenadines,VCT,57,2011
NA,Yugoslavia,YUG,345,2011
NA,Andorra,AND,232,2012
NA,Bahamas,BHS,31,2012
NA,Comoros,COM,581,2012
NA,Cape Verde,CPV,402,2012
NA,Dominica,DMA,54,2012
NA,Nauru,KIR,946,2012
NA,Liechtenstein,LIE,223,2012
NA,Nauru,NRU,970,2012
NA,Palestine,PSE,NA,2012
NA,San Marino,SMR,331,2012
NA,Sao Tome and Principe,STP,403,2012
NA,St. Vincent and the Grenadines,VCT,57,2012
NA,Vanuatu,VUT,935,2012
NA,Bahamas,BHS,31,2013
NA,Comoros,COM,581,2013
NA,Dominica,DMA,54,2013
NA,Micronesia,FSM,987,2013
NA,Gambia,GMB,420,2013
NA,St. Kitts and Nevis,KNA,60,2013
NA,Lesotho,LSO,570,2013
NA,Macedonia,MKD,343,2013
NA,Palau,PLW,986,2013
NA,Palestine,PSE,NA,2013
NA,Sao Tome and Principe,STP,403,2013
NA,Swaziland,SWZ,572,2013
NA,Tonga,TON,955,2013
NA,St. Vincent and the Grenadines,VCT,57,2013
NA,Vanuatu,VUT,935,2013
NA,Bahamas,BHS,31,2014
NA,Comoros,COM,581,2014
NA,Cape Verde,CPV,402,2014
NA,Micronesia,FSM,987,2014
NA,St. Kitts and Nevis,KNA,60,2014
NA,Palestine,PSE,NA,2014
NA,Sao Tome and Principe,STP,403,2014
NA,Togo,TGO,461,2014
NA,East Timor,TLS,860,2014
NA,St. Vincent and the Grenadines,VCT,57,2014
